id;namespace_id;namespace_name;role_name;original_name;repository_id;repository_name;repository_original_name;provider_namespace_id;provider_name;provider_display_name;repository__provider__namespace__name
56616;32088;vvision;pi_infoscreen;pi_infoscreen;102604;pi_infoscreen;ansible-role-pi-infoscreen;32481;vvision;Victor Voisin;vvision
58694;35882;sadfacesmith;ansible_trufflehog;ansible-trufflehog;105074;ansible_trufflehog;ansible-trufflehog;36322;SadFaceSmith;Ethan;sadfacesmith
46111;18855;micko920;role_ntp;role_ntp;90595;role_ntp;role_ntp;19038;micko920;;micko920
56738;33013;edwarddijk;ansible_role_windows_server;ansible-role-windows-server;102773;ansible_role_windows_server;ansible-role-windows-server;33421;edwarddijk;Edward Dijk;edwarddijk
56347;2478;mergermarket;docker;docker;102306;docker;ansible-role-docker;2457;mergermarket;Acuris;mergermarket
54861;1946;buluma;helm;helm;100525;helm;ansible-role-helm;1928;buluma;Michael Buluma;buluma
58994;27060;tanlinhnd;wireguard;wireguard;105346;wireguard;ansible-role-wireguard;27397;tanlinhnd;Linh Nguyen;tanlinhnd
24005;1274;stuvusIT;sympa;sympa;51022;sympa;sympa;1261;stuvusIT;stuvus;stuvusIT
55686;14467;chazragg;raspberry_pi_setup;raspberry_pi_setup;101463;raspberry_pi_setup;raspberry_pi_setup;14622;chazragg;Charles Ragg;chazragg
51907;18855;micko920;role_sphinx;role_sphinx;96800;role_sphinx;role_sphinx;19038;micko920;;micko920
22364;1274;stuvusIT;smartd;smartd;56564;smartd;smartd;1261;stuvusIT;stuvus;stuvusIT
58695;35882;sadfacesmith;ansible_role_capsule_haproxy;ansible-role-capsule-haproxy;105076;ansible_role_capsule_haproxy;ansible-role-capsule-haproxy;36322;SadFaceSmith;Ethan;sadfacesmith
57995;22560;sgargel;linux_joindomain;linux_joindomain;104259;linux_joindomain;linux_joindomain;22810;sgargel;;sgargel
49428;22560;sgargel;ansible_role_postfix;ansible-role-postfix;94091;ansible_role_postfix;ansible-role-postfix;22810;sgargel;;sgargel
22373;1274;stuvusIT;vm-facts;vm-facts;51030;vm-facts;vm-facts;1261;stuvusIT;stuvus;stuvusIT
51445;19574;rolehippie;redis;redis;96315;redis;redis;7514;rolehippie;Rolehippie;rolehippie
24485;1274;stuvusIT;xen_vman;xen_vman;56566;xen_vman;xen_vman;1261;stuvusIT;stuvus;stuvusIT
31029;9369;zewaren;ansible_role_freebsd_php_fpm;ansible_role_freebsd_php_fpm;80269;ansible_role_freebsd_php_fpm;ansible_role_freebsd_php_fpm;9443;ZeWaren;Erwan Martin;zewaren
57190;32919;dimmaryanto93;checkmk_agent;checkmk_agent;103271;checkmk_agent;ansible-role-checkmk-agent;33329;dimMaryanto93;Dimas Maryanto;dimmaryanto93
58586;20015;pasztor;jail;jail;104925;jail;jail;20232;pasztor;PÁSZTOR György;pasztor
56617;28188;mcereda;boinc_client;boinc_client;102605;boinc_client;ansible-role-boinc-client;28542;mcereda;Michele Cereda;mcereda
59067;1946;buluma;centos_base;centos_base;105428;centos_base;ansible-role-centos_base;1928;buluma;Michael Buluma;buluma
58995;35839;eniocarboni;server_initial_setup;server_initial_setup;105347;server_initial_setup;server_initial_setup;36280;eniocarboni;Enio Carboni;eniocarboni
61449;39808;thechip911;hardening;hardening;108328;hardening;ansible_role_hardening;40292;thechip911;Chip;thechip911
10192;3606;substancelab;users;users;32901;users;ansible-users;3574;substancelab;Substance Lab;substancelab
49622;22560;sgargel;tomcat_ansible_role;tomcat-ansible-role;94353;tomcat_ansible_role;tomcat-ansible-role;22810;sgargel;;sgargel
59646;37428;hodgiwabi;ansible_role_clojure_uberjar_webapp_common;ansible-role-clojure-uberjar-webapp-common;106134;ansible_role_clojure_uberjar_webapp_common;ansible-role-clojure-uberjar-webapp-common;37891;hodgiwabi;Tobias Hodges;hodgiwabi
59700;37528;stastereschenko;ansible;Ansible;106198;ansible;Ansible;37997;StasTereschenko;;stastereschenko
8888;3635;succhiello;ad-schemaupdate;ad-schemaupdate;28777;ad-schemaupdate;ansible-role-ad-schemaupdate;3603;succhiello;Satoshi Ebihara;succhiello
21798;4043;sundeepk1;prometheus-1;prometheus-1;52226;prometheus-1;ansible-prometheus-1;4006;sundeepk1;Sundeep Kumar Paulraj;sundeepk1
56618;31053;wolfsea89;rnp_tools_ansibleroles_settimezone;rnp-tools-ansibleroles-settimezone;102608;rnp_tools_ansibleroles_settimezone;rnp-tools-ansibleroles-settimezone;31442;rachuna-net-pl;rachuna-net.pl;wolfsea89
57626;33233;cherts;proxysql;proxysql;103834;proxysql;ansible-proxysql;33642;CHERTS;Mikhail Grigorev;cherts
57551;24661;csuka;nginx;nginx;103737;nginx;ansible_role_nginx;24931;csuka;K;csuka
55980;31559;jasseral;kibana;kibana;101808;kibana;ansible-role-kibana;31953;jasseral;Jasser Al Garcia Cervantes;jasseral
58584;2616;triplepoint;wireguard;wireguard;104923;wireguard;ansible-wireguard;2592;triplepoint;Jonathan Hanson;triplepoint
60386;27830;jtprogru;grafanaoss;grafanaoss;107031;grafanaoss;ansible-role-grafanaoss;28185;jtprogru;Michael Savin;jtprogru
55762;31156;mtabishk;ansible_kubernetes_master_role;ansible-kubernetes-master-role;101560;ansible_kubernetes_master_role;ansible-kubernetes-master-role;31546;mtabishk;Muhammad Tabish Khanday;mtabishk
35393;10108;pandemonium1986;ohmyzsh;ohmyzsh;81332;ohmyzsh;ansible-role-ohmyzsh;10192;Pandemonium1986;Michael Maffait;pandemonium1986
9914;2022;Sunnepah;tyk;tyk;32124;tyk;ansible-role-tyk;2003;Sunnepah;Sunday Ayandokun;Sunnepah
57627;33233;cherts;zabbix_agent_dbmon;zabbix_agent_dbmon;103835;zabbix_agent_dbmon;ansible-zabbix-agent-dbmon;33642;CHERTS;Mikhail Grigorev;cherts
58696;35882;sadfacesmith;ansible_role_satellite_register;ansible-role-satellite-register;105078;ansible_role_satellite_register;ansible-role-satellite-register;36322;SadFaceSmith;Ethan;sadfacesmith
47488;14726;darkwizard242;awsvault;awsvault;92048;awsvault;ansible-role-awsvault;14882;darkwizard242;Ali Muhammad;darkwizard242
19081;3894;SuperNami;docker;docker;48273;docker;ansible-docker-role;3860;SuperNami;;SuperNami
57552;24661;csuka;keepalived;keepalived;103738;keepalived;ansible_role_keepalived;24931;csuka;K;csuka
56619;31053;wolfsea89;rnp_tools_ansibleroles_usersmanagement;rnp-tools-ansibleroles-usersmanagement;102609;rnp_tools_ansibleroles_usersmanagement;rnp-tools-ansibleroles-usersmanagement;31442;rachuna-net-pl;rachuna-net.pl;wolfsea89
55913;31326;v0112358;redis_cluster;redis_cluster;101717;redis_cluster;ansible-role-redis-cluster;31721;v0112358;Nguyen Tan Vy;v0112358
47025;15356;bilalcaliskan;redis;redis;91539;redis;redis-ansible-role;15517;bilalcaliskan;bilalcaliskan;bilalcaliskan
39312;3926;coopdevs;backups_role;backups_role;83936;backups_role;backups_role;3891;coopdevs;;coopdevs
57971;34153;ecgalaxy;maven;maven;104230;maven;maven;34540;ecgalaxy;ECGALAXY;ecgalaxy
58362;32058;mihudec;docker_containers_role;docker_containers_role;104685;docker_containers_role;docker_containers_role;32451;mihudec;Miroslav Hudec;mihudec
57996;32646;chriscroome;mailcatcher;mailcatcher;104260;mailcatcher;ansible-role-mailcatcher;33050;webarch-coop;Webarchitects Co-operative;chriscroome
56620;32650;aacnp;elasticsearch;elasticsearch;102610;elasticsearch;elasticsearch;33249;commissary;;aacnp
58697;35882;sadfacesmith;rhel7_stig;rhel7_stig;105075;rhel7_stig;ansible-role-rhel7-stig-1;36322;SadFaceSmith;Ethan;sadfacesmith
58785;27619;themaniskshah;ansible_role_user;ansible_role_user;105151;ansible_role_user;ansible-user;27971;themaniskshah;Manish;themaniskshah
59135;1946;buluma;dnsmasq;dnsmasq;105505;dnsmasq;ansible-role-dnsmasq;1928;buluma;Michael Buluma;buluma
58057;4003;robertdebock;apt_repository;apt_repository;104353;apt_repository;ansible-role-apt_repository;3967;robertdebock;Robert de Bock;robertdebock
32758;1205;KAMI911;tomcat_multi;tomcat_multi;80663;tomcat_multi;ansible-role-tomcat-multi;1193;KAMI911;KAMI;KAMI911
55915;31390;harshitadwivedi1199;slave_role;Slave_role;101720;slave_role;Slave_role;31784;harshitadwivedi1199;Harshita Kumari;harshitadwivedi1199
52820;12093;clusterapps;netatalk;netatalk;97845;netatalk;ansible-role-netatalk;12207;clusterapps;Michael Cleary;clusterapps
51451;19574;rolehippie;graylog_sidecar;graylog-sidecar;96318;graylog_sidecar;graylog-sidecar;7514;rolehippie;Rolehippie;rolehippie
59554;24638;bodsch;java;java;106022;java;ansible-java;24908;bodsch;Bo.Sch.;bodsch
61295;2264;Rheinwerk;update_sshd_config;update_sshd_config;82692;update_sshd_config;ansible-role-update_sshd_config;2244;Rheinwerk;;Rheinwerk
56621;32650;aacnp;mattermost;mattermost;102611;mattermost;mattermost;33249;commissary;;aacnp
56312;27890;gepaplexx;unattended_upgrades;unattended_upgrades;102275;unattended_upgrades;ansible-role-unattended-upgrades;28663;gepaplexx;gepaplexx;gepaplexx
54233;3990;sdarwin;vnc;vnc;54494;vnc;Ansible-VNC;3955;sdarwin;Sam Darwin;sdarwin
62623;11635;autechgemz;ufw;ufw;109906;ufw;ansible-role-ufw;11738;autechgemz;;autechgemz
55449;30646;one_mind;harbor_ansible_role;harbor_ansible_role;101183;harbor_ansible_role;harbor_ansible_role;31032;one-mINd;Dmitry Razin;one_mind
58786;11894;clouddrove;ansible_role_user;ansible_role_user;87630;ansible_role_user;ansible-role-user;12019;clouddrove;CloudDrove Inc.;clouddrove
57997;1946;buluma;update_package_cache;update_package_cache;104261;update_package_cache;ansible-role-update_package_cache;1928;buluma;Michael Buluma;buluma
58698;35882;sadfacesmith;ansible_role_idm_client;ansible-role-idm-client;105077;ansible_role_idm_client;ansible-role-idm-client;36322;SadFaceSmith;Ethan;sadfacesmith
57846;18855;micko920;role_libreoffice;role_libreoffice;104095;role_libreoffice;role_libreoffice;19038;micko920;;micko920
56622;32650;aacnp;kafka;kafka;102612;kafka;kafka;33249;commissary;;aacnp
55914;31390;harshitadwivedi1199;master_role;Master_role;101719;master_role;Master_role;31784;harshitadwivedi1199;Harshita Kumari;harshitadwivedi1199
19977;1007;suzuki-shunsuke;consul;consul;49687;consul;ansible-consul;998;suzuki-shunsuke;Shunsuke Suzuki;suzuki-shunsuke
59649;37428;hodgiwabi;ansible_role_clojure_uberjar_webapp_datomic_free;ansible-role-clojure-uberjar-webapp-datomic-free;106136;ansible_role_clojure_uberjar_webapp_datomic_free;ansible-role-clojure-uberjar-webapp-datomic-free;37891;hodgiwabi;Tobias Hodges;hodgiwabi
57090;14726;darkwizard242;kubelet;kubelet;103173;kubelet;ansible-role-kubelet;14882;darkwizard242;Ali Muhammad;darkwizard242
29361;3269;stackhpc;os-projects;os_projects;52821;os-projects;ansible-role-os-projects;3241;stackhpc;StackHPC Ltd;stackhpc
51493;19574;rolehippie;s3cmd;s3cmd;96366;s3cmd;s3cmd;7514;rolehippie;Rolehippie;rolehippie
35230;2294;jobscore;postgresql;postgresql;81302;postgresql;ansible-role-postgresql;2274;jobscore;JobScore;jobscore
62737;43556;maiconsbruzzi;httpd_amzlinux;httpd-amzlinux;110060;httpd_amzlinux;httpd-amzlinux;44078;maiconsbruzzi;Maicon;maiconsbruzzi
61552;41049;jimmy01240397;letsencrypt;letsencrypt;108470;letsencrypt;ansible-role-lets-encrypt;41535;Jimmy01240397;Chummy;jimmy01240397
61711;41600;prachi2401;docker_roles;Docker-roles;108664;docker_roles;Docker-roles;42086;prachi2401;;prachi2401
22841;1007;suzuki-shunsuke;drone-server;drone-server;53907;drone-server;ansible-drone-server;998;suzuki-shunsuke;Shunsuke Suzuki;suzuki-shunsuke
56623;32650;aacnp;python_pip;python_pip;102613;python_pip;python-pip;33249;commissary;;aacnp
56860;32558;skrepr;deploy;deploy;102898;deploy;ansible-role-deploy;32791;skrepr;skrepr;skrepr
58939;1946;buluma;rabbitvcs;rabbitvcs;105282;rabbitvcs;ansible-role-rabbitvcs;1928;buluma;Michael Buluma;buluma
61177;20327;ngine_io;vultr_cloud;vultr_cloud;107990;vultr_cloud;ansible-role-vultr;19049;ngine-io;ngine;ngine_io
46627;3497;alvistack;ceph_mon;ceph_mon;91143;ceph_mon;ansible-role-ceph_mon;3466;alvistack;AlviStack;alvistack
53397;28015;namiops;fish_shell;fish_shell;98660;fish_shell;fish_shell;28368;namiops;Nami Ops;namiops
23083;1007;suzuki-shunsuke;general-installer;general-installer;54258;general-installer;ansible-role-general-installer;998;suzuki-shunsuke;Shunsuke Suzuki;suzuki-shunsuke
12794;1007;suzuki-shunsuke;ghq-module;ghq-module;38615;ghq-module;ansible-ghq-module;998;suzuki-shunsuke;Shunsuke Suzuki;suzuki-shunsuke
57189;27890;gepaplexx;velero;velero;103270;velero;ansible-role-velero;28663;gepaplexx;gepaplexx;gepaplexx
56624;32650;aacnp;epel;epel;102614;epel;epel;33249;commissary;;aacnp
56861;11370;hackwish;ansible_cloud_sql_proxy;ansible-cloud-sql-proxy;102899;ansible_cloud_sql_proxy;ansible-cloud-sql-proxy;11472;hackwish;Marcelo Cardenas;hackwish
40334;814;elastic;beats;beats;84659;beats;ansible-beats;806;elastic;elastic;elastic
56674;32734;guidugli;auto_update;auto_update;102676;auto_update;ansible-role-auto_update;33138;guidugli;Carlos Guidugli;guidugli
57278;4003;robertdebock;cve_2021_44228;cve_2021_44228;103397;cve_2021_44228;ansible-role-cve_2021_44228;3967;robertdebock;Robert de Bock;robertdebock
61465;38539;panchal_yash;percona_server;percona-server;108368;percona_server;percona-server;39007;panchal-yash;Yash Panchal;panchal_yash
58996;36204;tip_togo;exam_nginx_role;exam-nginx-role;105348;exam_nginx_role;exam-nginx-role;36652;tip-togo;Evgeniy_Kiryanov;tip_togo
55793;29043;saurabhkothawade01;spark_cluster_role;spark-cluster-role;101595;spark_cluster_role;spark-cluster-role;29399;saurabhkothawade01;Saurabh Kothawade;saurabhkothawade01
53396;28015;namiops;common;common;98659;common;common;28368;namiops;Nami Ops;namiops
13548;489;kozmagabor;prometheus;prometheus;32451;prometheus;ansible-prometheus;485;kozmagabor;Gabor Kozma;kozmagabor
12792;1007;suzuki-shunsuke;go-module;go-module;38614;go-module;ansible-go-module;998;suzuki-shunsuke;Shunsuke Suzuki;suzuki-shunsuke
56625;32650;aacnp;alpine_glibc_shim;alpine-glibc-shim;102616;alpine_glibc_shim;alpine-glibc-shim;33249;commissary;;aacnp
56538;32673;vzro;linux_server;linux_server;102515;linux_server;ansible-role-linux-server;33076;vzro;Zero;vzro
57191;32080;wietmann;shadowsocks_rust;shadowsocks_rust;103273;shadowsocks_rust;ansible-role-shadowsocks-rust;32472;wietmann;Dmitry Danilov;wietmann
61347;40608;amrsioufy;kubernetes_installation;kubernetes-installation;108218;kubernetes_installation;kubernetes-installation;41093;AmrSioufy;Amr Sioufy;amrsioufy
58940;1946;buluma;revealmd;revealmd;105283;revealmd;ansible-role-revealmd;1928;buluma;Michael Buluma;buluma
38953;12349;tbaczynski;chrony;chrony;83601;chrony;chrony;12467;tbaczynski;Tomasz Baczyński;tbaczynski
60625;37411;carlosramillan94;springboot_service_deploy;springboot-service-deploy;107321;springboot_service_deploy;springboot-service-deploy;37873;carlosramillan94;carlos.ramirez;carlosramillan94
56862;11370;hackwish;ansible_gitlab_runner;ansible-gitlab-runner;102900;ansible_gitlab_runner;ansible-gitlab-runner;11472;hackwish;Marcelo Cardenas;hackwish
56626;32650;aacnp;zookeeper;zookeeper;102618;zookeeper;zookeeper;33249;commissary;;aacnp
12918;1007;suzuki-shunsuke;gvm;gvm;38817;gvm;ansible-gvm;998;suzuki-shunsuke;Shunsuke Suzuki;suzuki-shunsuke
42581;3291;andrewrothstein;fluxctl;fluxctl;86946;fluxctl;ansible-fluxctl;3263;andrewrothstein;Andrew Rothstein;andrewrothstein
61296;2264;Rheinwerk;zulu_jdk;zulu_jdk;84567;zulu_jdk;ansible-role-zulu_jdk;2244;Rheinwerk;;Rheinwerk
27911;576;vbotka;freebsd_timezone;freebsd_timezone;36106;freebsd_timezone;ansible-freebsd-timezone;571;vbotka;Vladimir Botka;vbotka
61466;40817;priyaks2409;apachewordpress;apachewordpress;108369;apachewordpress;ansible-wordpress;41302;priyaks2409;;priyaks2409
60898;38993;simoncaron;pve_permissions;pve_permissions;107676;pve_permissions;ansible-role-pve_permissions;39473;simoncaron;Simon Caron;simoncaron
56627;32650;aacnp;bootstrap;bootstrap;102617;bootstrap;bootstrap;33249;commissary;;aacnp
7407;1470;AerisCloud;disk;disk;33269;disk;ansible-disk;1456;AerisCloud;AerisCloud;AerisCloud
56863;11370;hackwish;ansible_droidcam;ansible-droidcam;102902;ansible_droidcam;ansible-droidcam;11472;hackwish;Marcelo Cardenas;hackwish
52901;682;hspaans;fetchmail;fetchmail;97959;fetchmail;ansible-role-fetchmail;675;hspaans;Hans Spaans;hspaans
61297;2264;Rheinwerk;yedit;yedit;86066;yedit;ansible-role-yedit;2244;Rheinwerk;;Rheinwerk
8555;1967;manala;zsh;zsh;33433;zsh;ansible-role-zsh;1949;manala;Manala;manala
58941;36145;ifel;nordvpn;nordvpn;105284;nordvpn;nordvpn;36589;ifel;;ifel
47542;1487;amtega;host_provisioner;host_provisioner;92110;host_provisioner;ansible_role_host_provisioner;1473;amtega;Amtega;amtega
56628;32650;aacnp;logstash;logstash;102619;logstash;logstash;33249;commissary;;aacnp
58242;35150;onf;ansible_role_pxeboot;ansible-role-pxeboot;104541;ansible_role_pxeboot;ansible-role-pxeboot;21118;OpenNetworkingFoundation;Open Networking Foundation & OpenSourceSDN Software;onf
4413;128;geerlingguy;haproxy;haproxy;25192;haproxy;ansible-role-haproxy;126;geerlingguy;Jeff Geerling;geerlingguy
59238;1554;deekayen;aws_ssm;aws_ssm;105632;aws_ssm;ansible-aws-ssm;1538;deekayen;David Norman;deekayen
58327;35231;yhiraki;python;python;104634;python;ansible-role-python;35658;yhiraki;;yhiraki
56739;15461;stafwag;basic_iptables_firewall;basic_iptables_firewall;102774;basic_iptables_firewall;ansible-role-basic_iptables_firewall;15622;stafwag;staf;stafwag
62738;42408;sharma0445;httpd_firewall;httpd_firewall;110061;httpd_firewall;httpd_firewall;42911;sharma0445;Subrahmanya Sharma;sharma0445
14199;1967;manala;yarn;yarn;41529;yarn;ansible-role-yarn;1949;manala;Manala;manala
56629;32650;aacnp;mysql;mysql;102620;mysql;mysql;33249;commissary;;aacnp
57217;30264;lablabs;nexus_config;nexus_config;103303;nexus_config;ansible-role-nexus_config;30616;lablabs;;lablabs
61603;18313;bviktor;acme;acme;108533;acme;ansible-galaxy-acme;40343;noobient;;bviktor
58243;35150;onf;dhcpd;dhcpd;104542;dhcpd;ansible-role-dhcpd;21118;OpenNetworkingFoundation;Open Networking Foundation & OpenSourceSDN Software;onf
56864;11370;hackwish;ansible_anydesk;ansible-anydesk;102901;ansible_anydesk;ansible-anydesk;11472;hackwish;Marcelo Cardenas;hackwish
61349;40361;gaeldb;galera_arbitrator;galera_arbitrator;108222;galera_arbitrator;ansible-role-galera-arbitrator;40843;gaeldb;;gaeldb
55461;15461;stafwag;qemu_img;qemu_img;101196;qemu_img;ansible-role-qemu_img;15622;stafwag;staf;stafwag
56630;32650;aacnp;nginx;nginx;102621;nginx;nginx;33249;commissary;;aacnp
14080;1967;manala;vault;vault;40563;vault;ansible-role-vault;1949;manala;Manala;manala
60443;18833;boutetnico;xfce;xfce;107101;xfce;ansible-role-xfce;19016;boutetnico;Nicolas Boutet;boutetnico
58699;35888;brunope84;python_app;python-app;105080;python_app;python-app;36328;brunope84;;brunope84
57453;34111;kader9090;docker_role;docker_role;103630;docker_role;docker-role;34525;kader9090;;kader9090
41969;1967;manala;backup_manager;backup_manager;86298;backup_manager;ansible-role-backup_manager;1949;manala;Manala;manala
56726;2344;rajasoun;ansible_role_mmonit;ansible-role-mmonit;102755;ansible_role_mmonit;ansible-role-mmonit;2323;rajasoun;Raja Soundaramourty;rajasoun
56631;32650;aacnp;filebeat;filebeat;102615;filebeat;filebeat;33249;commissary;;aacnp
56865;11370;hackwish;ansible_keepalived_exporter;ansible-keepalived-exporter;102907;ansible_keepalived_exporter;ansible-keepalived-exporter;11472;hackwish;Marcelo Cardenas;hackwish
59701;31677;mullholland;envoy;envoy;106199;envoy;ansible-role-envoy;32072;mullholland;Mullholland;mullholland
24284;3926;coopdevs;certbot_nginx;certbot_nginx;56338;certbot_nginx;certbot_nginx;3891;coopdevs;;coopdevs
55918;29519;gotmax23;packman;packman;101726;packman;ansible-role-packman;29883;gotmax23;Maxwell G;gotmax23
38411;11750;ysakkk;ansible_common_centos7;ansible-common-centos7;83201;ansible_common_centos7;ansible-common-centos7;11853;ysakkk;;ysakkk
54474;29379;awezmhsonde;satellite_install_disconnected;satellite_install_disconnected;100041;satellite_install_disconnected;satellite_install_disconnected;29737;awezmhsonde;;awezmhsonde
51449;19574;rolehippie;docker;docker;96317;docker;docker;7514;rolehippie;Rolehippie;rolehippie
8547;1967;manala;apt;apt;33386;apt;ansible-role-apt;1949;manala;Manala;manala
56057;31799;yangjiacheng1996;compile_install_python3;compile_install_python3;101908;compile_install_python3;compile_install_python3;32191;yangjiacheng1996;;yangjiacheng1996
30128;8687;itigoag;firefox;firefox;78929;firefox;ansible.firefox;8549;itigoag;ITIGO AG;itigoag
60550;38786;aaron_cole;ansible_role_sonarr;ansible-role-sonarr;107228;ansible_role_sonarr;ansible-role-sonarr;39261;aaron-cole;;aaron_cole
56216;12348;kotovalexarian;iptables;iptables;102141;iptables;ansible-role-iptables;12466;kotovalexarian;Alex Kotov;kotovalexarian
56632;32650;aacnp;gitlab;gitlab;102622;gitlab;gitlab;33249;commissary;;aacnp
52629;1487;amtega;grub_options;grub_options;97621;grub_options;ansible_role_grub_options;1473;amtega;Amtega;amtega
59861;37878;nehanagabandi;apache_installation;apache-installation;106405;apache_installation;apache-installation;38341;NehaNagabandi;Neha Nagabandi;nehanagabandi
56866;11370;hackwish;ansible_kompose_converter;ansible-kompose-converter;102903;ansible_kompose_converter;ansible-kompose-converter;11472;hackwish;Marcelo Cardenas;hackwish
20004;2557;sylvainar;yunohost;yunohost;49737;yunohost;ansible-yunohost;2535;sylvainar;Sylvain Arnouts;sylvainar
9001;1961;alzadude;eclipse;eclipse;29484;eclipse;ansible-eclipse;1943;alzadude;;alzadude
22658;3195;syncrou;manageiq-vmdb;manageiq-vmdb;53667;manageiq-vmdb;manageiq-vmdb;3167;syncrou;Drew Bomhof;syncrou
55983;31326;v0112358;citus_cluster;citus_cluster;101811;citus_cluster;ansible-role-citus-cluster;31721;v0112358;Nguyen Tan Vy;v0112358
56633;32650;aacnp;java;java;102626;java;java;33249;commissary;;aacnp
57454;34125;alain_mariathas;docker_role;docker_role;103631;docker_role;docker_role;34539;alain-mariathas;;alain_mariathas
41970;1967;manala;cloud_init;cloud_init;86299;cloud_init;ansible-role-cloud_init;1949;manala;Manala;manala
62607;31134;johnpion;gitlab_server;gitlab_server;109885;gitlab_server;ansible-role-gitlab_server;31525;johnpion;Ivan Serohin;johnpion
60444;22077;iancleary;tailscale;tailscale;107102;tailscale;ansible-role-tailscale;22316;iancleary;Ian Cleary (he/him/his);iancleary
62074;42168;ioguimaraes;web_server;web_server;109139;web_server;web_server;42667;ioguimaraes;Igor de Oliveira Guimarães;ioguimaraes
40607;1967;manala;glusterfs;glusterfs;84983;glusterfs;ansible-role-glusterfs;1949;manala;Manala;manala
9316;260;syoder89;midonet-agent;midonet-agent;30561;midonet-agent;ansible-midonet-agent;257;syoder89;;syoder89
23356;198;Synehan;kodi;kodi;54651;kodi;ansible-role-kodi;196;Synehan;Mathieu Gaubert;Synehan
56634;32650;aacnp;spark;spark;102624;spark;spark;33249;commissary;;aacnp
61712;41598;shivoy_pandey;roles_ansible;Roles-ansible;108666;roles_ansible;Roles-ansible;42084;shivoy-pandey;;shivoy_pandey
56741;20564;mivek;nextcloud;nextcloud;102776;nextcloud;ansible-role-nextcloud;20787;mivek;Jean-Kevin KPADEY;mivek
56883;27890;gepaplexx;pxe;pxe;102921;pxe;ansible-role-pxe;28663;gepaplexx;gepaplexx;gepaplexx
56122;31883;giner;tfenv;tfenv;102020;tfenv;ansible-role-tfenv;32278;giner;Stanislav German-Evtushenko;giner
51392;12940;kotofeych;traefik;traefik;96259;traefik;traefik;13077;kotofeych;Konstantin Shumkin;kotofeych
56867;11370;hackwish;ansible_docker;ansible-docker;102906;ansible_docker;ansible-docker;11472;hackwish;Marcelo Cardenas;hackwish
44060;1967;manala;graylog_sidecar;graylog_sidecar;88648;graylog_sidecar;ansible-role-graylog_sidecar;1949;manala;Manala;manala
56342;2923;mrlesmithjr;ansible_prometheus;ansible_prometheus;45962;ansible_prometheus;ansible-prometheus;2899;mrlesmithjr;Larry Smith Jr.;mrlesmithjr
56635;32650;aacnp;openssl;openssl;102623;openssl;openssl;33249;commissary;;aacnp
29947;8758;honomoa;sysctl;sysctl;79279;sysctl;ansible-role-sysctl;8814;honomoa;MoA;honomoa
56540;32677;jackson1719;ansible_linux_motd;ansible-linux-motd;102517;ansible_linux_motd;ansible-linux-motd;33080;jackson1719;;jackson1719
57839;1946;buluma;aide;aide;104089;aide;ansible-role-aide;1928;buluma;Michael Buluma;buluma
1893;3398;azavea;postgresql-support;postgresql-support;26504;postgresql-support;ansible-postgresql-support;3369;azavea;Azavea;azavea
29870;8704;brunopisca;web_balancer;web-balancer;79189;web_balancer;web-balancer;8756;brunopisca;Bruno Viana;brunopisca
12350;1967;manala;telegraf;telegraf;37553;telegraf;ansible-role-telegraf;1949;manala;Manala;manala
30052;1128;noplanman;apt_extra_sources;apt_extra_sources;79100;apt_extra_sources;ansible-role-apt-extra-sources;1116;noplanman;Armando Lüscher;noplanman
7528;1961;alzadude;firefox;firefox;29493;firefox;ansible-firefox;1943;alzadude;;alzadude
9002;1389;sysco-middleware;oracle-database-instance;oracle-database-instance;29497;oracle-database-instance;ansible-role-oracle-database-instance;1373;sysco-middleware;SYSCO Middleware;sysco-middleware
56636;32650;aacnp;openjdk;openjdk;102627;openjdk;openjdk;33249;commissary;;aacnp
7384;1389;sysco-middleware;oracle-soa;oracle-soa;25142;oracle-soa;ansible-role-oracle-soa;1373;sysco-middleware;SYSCO Middleware;sysco-middleware
9063;2000;systemli;hidden-service;hidden-service;42984;hidden-service;ansible-role-hidden-service;1982;systemli;Systemli;systemli
47688;20526;baztian;joplin;joplin;92272;joplin;ansible-joplin;20748;baztian;;baztian
61113;453;AustinCloudGuru;grafana_agent;grafana_agent;107917;grafana_agent;ansible-role-grafana-agent;450;AustinCloudGuru;Mark Honomichl;AustinCloudGuru
63021;42533;mrsteve81;windows10_stig;windows10_stig;110449;windows10_stig;Windows-10-STIG;43038;MrSteve81;Stephen Williams;mrsteve81
61298;2264;Rheinwerk;docker;docker;81893;docker;docker.ubuntu;2244;Rheinwerk;;Rheinwerk
58244;35150;onf;chrony;chrony;104543;chrony;ansible-role-chrony;21118;OpenNetworkingFoundation;Open Networking Foundation & OpenSourceSDN Software;onf
14448;1131;amaabca;ansible-newrelic-inode-plugin;ansible-newrelic-inode-plugin;41007;ansible-newrelic-inode-plugin;ansible-newrelic-inode-plugin;1119;amaabca;Alberta Motor Association;amaabca
14019;128;geerlingguy;mas;mas;40512;mas;ansible-role-mas;126;geerlingguy;Jeff Geerling;geerlingguy
8551;1967;manala;ssh;ssh;33427;ssh;ansible-role-ssh;1949;manala;Manala;manala
56637;32650;aacnp;postgresql;postgresql;102628;postgresql;postgresql;33249;commissary;;aacnp
58158;1946;buluma;docker_ce;docker_ce;104459;docker_ce;ansible-role-docker_ce;1928;buluma;Michael Buluma;buluma
